"","Microbotryomycetes_ord_Incertae_sedis","Chaetothyriales","Tritirachiales","Cystobasidiales","other","Cystobasidiomycetes_ord_Incertae_sedis","Malasseziales","Pucciniales","Amylocorticiales","other","Helotiales","Verrucariales","Trichosphaeriales","Corticiales","Hymenochaetales","Sporidiobolales","Onygenales","Pneumocystidales","Agaricomycetes_ord_Incertae_sedis","Dothideales","Tilletiales","Ustilaginales","Xylariales","Erythrobasidiales","Eurotiales","Trichosporonales","Mucorales","Filobasidiales","Myrmecridiales","Microascales","other","other","Diaporthales","Atheliales","Cystofilobasidiales","Teloschistales","Saccharomycetales","Glomerellales","Georgefischeriales","Robbauerales","Pleosporales","other","Coniochaetales","Trechisporales","Entylomatales","Pezizales","Lichenostigmatales","Botryosphaeriales","Sordariales","other","Hypocreales","Tremellales","Polyporales","Agaricostilbales","Caliciales","Gloeophyllales","Russulales","Agaricales","Capnodiales","diversity"
"F0856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0858",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F0671",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0672",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0673",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0675",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0676",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F0689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0699",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346386474826084,0,0,0,0,0,0,0,0,0,0,0,0.0539396816877567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223334640711764,0,0,0,0,0,0.157484053423611,0,0.530602976694259,5
"F0726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305251030370696,0,0,0,0,0,0,0.694748969629304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0740",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0755",0,0,0,0,0,0,0.128478159490129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871521840509871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803576952822893,0,0.196423047177108,2
"F0605",0,0,0,0.358634323133314,0,0,0,0,0,0,0,0,0,0,0,0.239487665252667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401878011614019,3
"F0607",0,0,0,0.128802138529919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125274829566125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745923031903956,3
"F0608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162583357494926,0.310687880545086,0,0,0.103490142070165,0,0.423238619889823,4
"F0609",0,0,0,0,0,0,0.0188121588678187,0,0,0,0,0,0,0,0,0,0,0,0,0.426401743144996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155416046426337,0,0,0,0.240022220783984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144122279032641,0.0152255517442237,6
"F0574",0,0,0,0,0,0,0.013892893653831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508270203675064,0,0,0,0,0,0,0,0,0,0,0,0.935280085978663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26249498498535,0,0,0,0,0.169404155471533,0,0,0,0,0,0,0,0,0,0,0,0.100020667939163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202302651575019,0,0,0,0,0,0.0575176589303734,0.208259881098562,0,6
"F0613",0,0,0,0.0845378617437668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332080007396678,0,0,0.311608161001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144959472370327,0,0,0,0,0,0,0,0,0,0.0366983080099855,0,0,0,0,0,0,0,0.388988196135236,6
"F0616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719505389868641,0,0,0,0,0,0,0,0,0,0.100826416999566,0,0,0,0,0,0,0,0,0,0,0.702268439373943,0,0,0,0,0,0,0,0,0,0,0,0.0593992754457603,0,0,0,0,0,0.065555329193867,5
"F0575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137077135899576,0,0,0,0,0,0,0,0,0.986292286410042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277741319651593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722258680348407,2
"F0624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546061269146608,0,0,0,0,0,0.453938730853392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0625",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0576",0,0,0,0,0,0,0.0818809426119842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10548192018838,0,0,0,0,0,0,0,0,0,0,0,0.436386178354175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376250958845461,4
"F0630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537554223327,0,0,0,0,0,0.6462445776673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0634",0,0,0,0,0,0,0.0518124970614509,0,0,0,0.106069866942498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461845878978795,0,0,0,0,0,0,0,0.108514739762095,0,0,0,0,0,0,0,0,0,0,0,0,0.0679862710987823,0.203770746156378,6
"F0637",0,0,0,0,0,0,0.438958781658666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974590299619268,0,0,0,0,0,0,0,0,0,0,0,0.134787286873034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165701042873696,0,0.163093858632677,5
"F0641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908185527285091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091814472714909,0,0,0,0,0,0,0,0,2
"F0643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43692788568877,0,0,0,0,0,0,0,0,0.358562179057825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204509935253405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F0644",0,0,0,0,0.150365886271364,0,0.0834123453188438,0,0,0,0,0,0,0,0.0886879148129239,0,0,0,0,0,0,0,0,0,0.423990469938978,0,0,0,0,0,0,0,0,0,0,0,0,0.034935453285683,0,0,0.0760703085114142,0,0,0,0,0,0,0,0,0,0.06654024748985,0,0,0,0,0,0,0,0.075997374370943,8
"F0646",0,0,0,0,0,0,0.0816699370728737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727496222116968,0,0,0,0,0,0,0,0,0,0,0,0.236952206960327,0,0,0,0.338971964724722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269656269030381,5
"F0648",0,0,0,0,0,0,0.290745393634841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709254606365159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0651",0,0.831686451356191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168313548643809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0653",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0656",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0658",0,0,0,0,0,0,0.47710364859658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52289635140342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0660",0,0,0,0,0,0,0.227451823196504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772548176803496,2
"F0661",0,0,0,0,0,0,0.81493834647261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18506165352739,0,0,0,0,0,0,0,0,2
"F0666",0,0,0,0,0,0,0.118929530894813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153165254529173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277330026865055,0.45057518771096,0,0,0,0,0,0,0,4
"F0868",0,0,0,0,0,0,0.260217905113276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162333544705136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313425952614285,0,0,0,0,0,0.264022597567303,0,0,0,0,0,0,0,0,4
"F0871",0,0,0,0,0,0,0.325092795279338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148186923003712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061411439992386,0,0,0,0,0,0,0,0,0,0.0437327495955078,0.0553678500047587,0.0373322546873513,0,0,0,0.104454173408204,0,0.224421814028743,8
"F0875",0,0.0428133375557083,0,0,0,0,0.254292533347751,0,0,0,0,0,0,0,0,0.0615591377086407,0,0,0,0,0,0,0,0,0.271424047455375,0,0,0,0,0,0,0,0,0,0.0339386262348516,0,0.0657300203137431,0.0399786821555739,0,0,0,0,0,0,0,0,0,0,0,0,0.0503827170983015,0.0662320709976906,0,0,0,0,0,0,0.113648827132364,10
"F0877",0,0,0,0,0,0,0.288930673243633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255671412175527,0,0,0,0,0,0,0,0,0,0,0,0.275475568362189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179922346218652,0,0,0,0,0,0,4
"F0860",0,0.0198478764730846,0,0,0,0,0.11707145888421,0,0,0,0,0,0,0,0,0.0424297326412692,0,0,0,0,0,0,0,0,0.0841657689419907,0,0,0,0,0,0,0,0,0,0.014477850683903,0,0.0205497339470506,0,0,0,0.0550305226389841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646427055789508,8
"F0878",0,0,0,0,0,0,0.0881576821584361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365842712765003,0,0,0,0,0,0,0,0,0,0,0.0301936919956199,0.302170283806344,0.0377869926580143,0,0,0.269786561832445,0,0,0,0,0,0,0,0,0,0,0,0.0334966880284345,0,0,0,0.0805284793652503,0.0250058340962536,0.0962895147827024,10
"F0880",0,0,0,0,0,0,0.164817900499881,0,0,0,0,0,0,0,0,0.0557248274220424,0,0,0,0,0,0,0,0,0.270316591287789,0,0,0,0,0,0.0468221851940014,0,0,0,0,0,0,0,0,0,0.106284218043323,0,0,0,0,0,0,0,0,0,0.0459890502261366,0,0,0,0,0,0,0.0460604617948108,0.263984765532016,8
"F0883",0,0,0,0,0,0,0.587753641910289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102430590059026,0,0,0,0,0,0,0,0,0,0,0,0.138621141959974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171194626070712,4
"F0885",0,0,0,0,0,0,0.093093384035944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830537827134778,0,0,0,0,0,0,0,0,0,0,0,0.211679362503482,0,0,0,0.10582151550749,0,0,0,0,0,0,0,0,0,0.0501616751238298,0.202451164424206,0.0886367214464777,0,0,0,0.165102394245092,0,0,8
"F0887",0,0,0,0,0,0,0.462202959198924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302077417426394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235719623374682,3
"F0901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F0902",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0903",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453212567223323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546787432776677,2
"F0907",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0863",0,0,0,0,0,0,0.0141778427954484,0,0,0,0,0,0.0423145317413737,0,0,0.00932487714288217,0,0,0,0,0,0,0,0,0.0135734120553273,0,0,0,0,0,0,0,0,0,0,0,0.876591010625717,0.00745902572772585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365592999115254,7
"F0909",0,0,0,0,0,0,0,0,0,0.507669014548088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492330985451912,2
"F0922",0,0,0,0,0,0,0.170950113624067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53819932907694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290850557298994,3
"F0923",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0928",0,0,0,0,0,0,0.570973866428412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429026133571588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F0930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4522732288678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5477267711322,2
"F0866",0,0,0,0,0,0,0.23589555083592,0,0,0,0,0,0,0,0,0.0201900560910527,0,0,0,0,0,0.0321570549474487,0,0,0.319977672493601,0,0,0,0,0,0,0,0,0,0,0,0.0650492838860753,0,0,0,0.0952186461907096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470456897021,0,0.0840412786581713,8
"F0944",0,0,0,0,0,0,0.67206829197714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32793170802286,2
"F0945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447882820155758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552117179844242,2
"F0946",0,0,0,0,0,0,0.0398180458624128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297217721834497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662964232303091,3
"F0947",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F0948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383525296990894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616474703009106,2
"F0950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F0951",0,0,0,0,0,0,0.629527423249396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370472576750604,0,0,0,0,0,0,0,0,0,0,2
"F0952",0,0,0,0,0,0,0.458837772397094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541162227602906,2
"F0953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415487684729064,0,0,0,0,0.232394088669951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352118226600985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1150",0,0,0,0,0,0,0.329628025600308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670371974399692,0,0,0,0,0,0,2
"F1151",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1152",0,0,0,0,0,0,0.212729819773392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342982195091855,0.444287985134753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F1156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913934426229508,0.908606557377049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
